date,country,cumulative_total_cases,daily_new_cases,active_cases_x,cumulative_total_deaths,daily_new_deaths,month_year,continent,total_confirmed,total_deaths,total_recovered,active_cases_y,serious_or_critical,total_cases_per_1m_population,total_deaths_per_1m_population,total_tests,total_tests_per_1m_population,population
2022-02-27,Germany,14728752.0,95241.0,3763124.0,123328.0,45.0,2022-02,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-02-28,Germany,14824148.0,95396.0,3690002.0,123446.0,118.0,2022-02,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-01,Germany,14974713.0,150565.0,3611492.0,123721.0,275.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-02,Germany,15173170.0,198457.0,3578894.0,123976.0,255.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-03,Germany,15375508.0,202338.0,3554643.0,124265.0,289.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-04,Germany,15579480.0,203972.0,3556463.0,124517.0,252.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-05,Germany,15723907.0,144427.0,3565637.0,124670.0,153.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-06,Germany,15828455.0,104548.0,3584539.0,124716.0,46.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-07,Germany,15951350.0,122895.0,3538734.0,124716.0,0.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-08,Germany,16144363.0,193013.0,3494064.0,125299.0,583.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-09,Germany,16336336.0,191973.0,3457121.0,125515.0,216.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-10,Germany,16636606.0,300270.0,3547137.0,125669.0,154.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-11,Germany,16881948.0,245342.0,3602737.0,125911.0,242.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-12,Germany,17027215.0,145267.0,3627438.0,126077.0,166.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-13,Germany,17240479.0,213264.0,3764470.0,126109.0,32.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-14,Germany,17342351.0,101872.0,3714706.0,126245.0,136.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-15,Germany,17567738.0,225387.0,3727006.0,126532.0,287.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-16,Germany,17843545.0,275807.0,3784815.0,126830.0,298.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-17,Germany,18140525.0,296980.0,3870953.0,127072.0,242.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-18,Germany,18424575.0,284050.0,3973786.0,127289.0,217.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-19,Germany,18592762.0,168187.0,4017154.0,127408.0,119.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-20,Germany,18683287.0,90525.0,4027055.0,127432.0,24.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-21,Germany,18866226.0,182939.0,4057985.0,127541.0,109.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-22,Germany,19134583.0,268357.0,4102618.0,127865.0,324.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-23,Germany,19436127.0,301544.0,4186831.0,128196.0,331.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-24,Germany,19741719.0,305592.0,4284262.0,128457.0,261.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-25,Germany,20018465.0,276746.0,4371008.0,128757.0,300.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-26,Germany,20170130.0,151665.0,4395373.0,128757.0,0.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-27,Germany,20251037.0,80907.0,4403590.0,128947.0,190.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-28,Germany,20465072.0,214035.0,4462566.0,129106.0,159.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-29,Germany,20702930.0,237858.0,4480593.0,129437.0,331.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-30,Germany,20970297.0,267367.0,4520855.0,129742.0,305.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-03-31,Germany,21228065.0,257768.0,4551120.0,130045.0,303.0,2022-03,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-01,Germany,21459975.0,231910.0,4575633.0,130342.0,297.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-02,Germany,21588614.0,128639.0,4571885.0,130529.0,187.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-03,Germany,21646375.0,57761.0,4543112.0,130563.0,34.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-04,Germany,21769026.0,122651.0,4481713.0,130713.0,150.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-05,Germany,21959130.0,190104.0,4420247.0,131183.0,470.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-06,Germany,22164060.0,204930.0,4356844.0,131516.0,333.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-07,Germany,22364607.0,200547.0,4301902.0,131805.0,289.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-08,Germany,22534061.0,169454.0,4233720.0,132141.0,336.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-09,Germany,22634098.0,100037.0,4177887.0,132311.0,170.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-10,Germany,22679247.0,45149.0,4132336.0,132311.0,0.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-11,Germany,22771886.0,92639.0,4021175.0,132311.0,0.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-12,Germany,22936514.0,164628.0,3910815.0,132599.0,288.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-13,Germany,23116402.0,179888.0,3804196.0,132906.0,307.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-14,Germany,23277316.0,160914.0,3699501.0,133215.0,309.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-15,Germany,23365504.0,88188.0,3557898.0,133306.0,91.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-16,Germany,23411577.0,46073.0,3475462.0,133415.0,109.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-17,Germany,23438293.0,26716.0,3424564.0,133429.0,14.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-18,Germany,23457596.0,19303.0,3238359.0,133437.0,8.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-19,Germany,23588355.0,130759.0,3106922.0,133533.0,96.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-20,Germany,23775588.0,187233.0,3032294.0,133894.0,361.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-21,Germany,23915437.0,139849.0,2928053.0,134284.0,390.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-22,Germany,24019768.0,104331.0,2827297.0,134471.0,187.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-23,Germany,24109433.0,89665.0,2795409.0,134624.0,153.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-24,Germany,24140700.0,31267.0,2763054.0,134646.0,22.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-25,Germany,24227680.0,86980.0,2667663.0,134817.0,171.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-26,Germany,24363379.0,135699.0,2563055.0,135124.0,307.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-27,Germany,24488242.0,124863.0,2466973.0,135369.0,245.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-28,Germany,24608074.0,119832.0,2384166.0,135608.0,239.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-29,Germany,24704597.0,96523.0,2341203.0,135794.0,186.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-04-30,Germany,24761600.0,57003.0,2317800.0,135900.0,106.0,2022-04,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-05-01,Germany,24770595.0,8995.0,2278682.0,135913.0,13.0,2022-05,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-05-02,Germany,24791190.0,20595.0,2186043.0,135947.0,34.0,2022-05,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-05-03,Germany,24949403.0,158213.0,2154620.0,136183.0,236.0,2022-05,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-05-04,Germany,25116363.0,166960.0,2138658.0,136405.0,222.0,2022-05,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-05-05,Germany,25203564.0,87201.0,2066500.0,136564.0,159.0,2022-05,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-05-06,Germany,25289590.0,86026.0,2017278.0,136812.0,248.0,2022-05,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-05-07,Germany,25337996.0,48406.0,1995082.0,136914.0,102.0,2022-05,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-05-08,Germany,25345357.0,7361.0,1961532.0,136925.0,11.0,2022-05,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-05-09,Germany,25385707.0,40350.0,1875487.0,137020.0,95.0,2022-05,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-05-10,Germany,25490156.0,104449.0,1816034.0,137222.0,202.0,2022-05,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-05-11,Germany,25583258.0,93102.0,1769109.0,137449.0,227.0,2022-05,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-05-12,Germany,25665910.0,82652.0,1723682.0,137628.0,179.0,2022-05,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-05-13,Germany,25733580.0,67670.0,1720071.0,137809.0,181.0,2022-05,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-05-14,Germany,25774509.0,40929.0,1711202.0,137907.0,98.0,2022-05,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2020-02-15,UK,33.0,,25.0,0.0,,2020-02,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-02-16,UK,33.0,0.0,25.0,0.0,,2020-02,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-02-17,UK,33.0,0.0,25.0,0.0,,2020-02,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-02-18,UK,34.0,1.0,26.0,0.0,,2020-02,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-02-19,UK,34.0,0.0,26.0,0.0,,2020-02,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-02-20,UK,34.0,0.0,26.0,0.0,0.0,2020-02,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-02-21,UK,34.0,0.0,26.0,0.0,0.0,2020-02,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-02-22,UK,36.0,2.0,28.0,0.0,0.0,2020-02,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-02-23,UK,36.0,0.0,28.0,0.0,0.0,2020-02,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-02-24,UK,42.0,6.0,34.0,0.0,0.0,2020-02,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-02-25,UK,44.0,2.0,36.0,0.0,0.0,2020-02,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-02-26,UK,47.0,3.0,39.0,0.0,0.0,2020-02,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-02-27,UK,49.0,2.0,41.0,0.0,0.0,2020-02,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-02-28,UK,57.0,8.0,49.0,0.0,0.0,2020-02,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-02-29,UK,69.0,12.0,61.0,0.0,0.0,2020-02,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-01,UK,73.0,4.0,65.0,0.0,0.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-02,UK,93.0,20.0,85.0,0.0,0.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-03,UK,134.0,41.0,125.0,1.0,1.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-04,UK,191.0,57.0,180.0,3.0,2.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-05,UK,247.0,56.0,226.0,3.0,0.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-06,UK,296.0,49.0,272.0,6.0,3.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-07,UK,379.0,83.0,355.0,6.0,0.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-08,UK,447.0,68.0,423.0,6.0,0.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-09,UK,502.0,55.0,475.0,9.0,3.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-10,UK,650.0,148.0,618.0,14.0,5.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-11,UK,915.0,265.0,880.0,17.0,3.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-12,UK,1318.0,403.0,1275.0,25.0,8.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-13,UK,1802.0,484.0,1746.0,38.0,13.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-14,UK,2280.0,478.0,2208.0,54.0,16.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-15,UK,2632.0,352.0,2536.0,76.0,22.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-16,UK,3073.0,441.0,2912.0,109.0,33.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-17,UK,3675.0,602.0,3453.0,157.0,48.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-18,UK,4458.0,783.0,4183.0,210.0,53.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-19,UK,5439.0,981.0,5095.0,279.0,69.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-20,UK,6481.0,1042.0,6063.0,353.0,74.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-21,UK,7733.0,1252.0,7176.0,464.0,111.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-22,UK,8914.0,1181.0,8225.0,596.0,132.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-23,UK,10277.0,1363.0,9379.0,763.0,167.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-24,UK,12567.0,2290.0,11480.0,952.0,189.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-25,UK,14921.0,2354.0,13593.0,1193.0,241.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-26,UK,17587.0,2666.0,15951.0,1501.0,308.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-27,UK,20626.0,3039.0,18622.0,1869.0,368.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-28,UK,23780.0,3154.0,21371.0,2274.0,405.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-29,UK,26554.0,2774.0,23702.0,2717.0,443.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-30,UK,29372.0,2818.0,26006.0,3231.0,514.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-03-31,UK,33567.0,4195.0,29601.0,3831.0,600.0,2020-03,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-04-01,UK,38030.0,4463.0,33392.0,4503.0,672.0,2020-04,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-04-02,UK,42921.0,4891.0,37501.0,5285.0,782.0,2020-04,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-04-03,UK,47745.0,4824.0,41506.0,6104.0,819.0,2020-04,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-04-04,UK,52597.0,4852.0,45504.0,6958.0,854.0,2020-04,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-04-05,UK,56573.0,3976.0,48559.0,7879.0,921.0,2020-04,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-04-06,UK,60129.0,3556.0,51183.0,8811.0,932.0,2020-04,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-04-07,UK,65402.0,5273.0,55546.0,9721.0,910.0,2020-04,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-04-08,UK,70879.0,5477.0,60008.0,10736.0,1015.0,2020-04,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-04-09,UK,76025.0,5146.0,64060.0,11830.0,1094.0,2020-04,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-04-10,UK,80900.0,4875.0,67708.0,12848.0,1018.0,2020-04,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-04-11,UK,85227.0,4327.0,71075.0,13808.0,960.0,2020-04,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-04-12,UK,88812.0,3585.0,73688.0,14780.0,972.0,2020-04,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-04-13,UK,92319.0,3507.0,76221.0,15754.0,974.0,2020-04,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-04-14,UK,96522.0,4203.0,79513.0,16665.0,911.0,2020-04,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-04-15,UK,100857.0,4335.0,82977.0,17536.0,871.0,2020-04,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-04-16,UK,105927.0,5070.0,87155.0,18428.0,892.0,2020-04,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-04-17,UK,111219.0,5292.0,91590.0,19285.0,857.0,2020-04,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-04-18,UK,116196.0,4977.0,95734.0,20118.0,833.0,2020-04,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-04-19,UK,120939.0,4743.0,99664.0,20931.0,813.0,2020-04,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-04-20,UK,124820.0,3881.0,102764.0,21712.0,781.0,2020-04,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-04-21,UK,129261.0,4441.0,106409.0,22508.0,796.0,2020-04,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-04-22,UK,134056.0,4795.0,110447.0,23265.0,757.0,2020-04,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-04-23,UK,139573.0,5517.0,115221.0,24008.0,743.0,2020-04,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-04-24,UK,144740.0,5167.0,119699.0,24697.0,689.0,2020-04,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-04-25,UK,149701.0,4961.0,123966.0,25391.0,694.0,2020-04,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2020-04-26,UK,153458.0,3757.0,127065.0,26049.0,658.0,2020-04,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
